loan_amnt,term,int_rate,grade,sub_grade,annual_inc,purpose,dti,fico_range_low,fico_range_high,duration,event_type,term_months
15000.0, 36 months,7.69,A,A4,95000.0,debt_consolidation,25.3,740.0,744.0,35.0,2,36.0
10000.0, 36 months,8.39,A,A5,42000.0,debt_consolidation,16.26,710.0,714.0,36.0,2,36.0
40000.0, 36 months,7.84,A,A4,68672.0,debt_consolidation,18.87,780.0,784.0,4.0,0,36.0
9500.0, 36 months,5.32,A,A1,89000.0,credit_card,2.87,765.0,769.0,21.0,0,36.0
9000.0, 36 months,8.19,A,A5,79500.0,credit_card,15.04,685.0,689.0,19.0,2,36.0
18000.0, 36 months,5.32,A,A1,68000.0,debt_consolidation,15.97,790.0,794.0,14.0,2,36.0
4000.0, 36 months,7.21,A,A3,25000.0,debt_consolidation,13.54,750.0,754.0,7.0,0,36.0
12000.0, 36 months,7.89,A,A5,53000.0,credit_card,19.75,690.0,694.0,25.0,1,36.0
20000.0, 36 months,6.03,A,A1,75000.0,credit_card,7.56,765.0,769.0,16.0,2,36.0
12000.0, 36 months,6.83,A,A3,56000.0,debt_consolidation,7.63,780.0,784.0,7.0,0,36.0
25000.0, 36 months,7.91,A,A5,124000.0,credit_card,23.61,680.0,684.0,13.0,1,36.0
12000.0, 36 months,7.35,A,A4,90000.0,home_improvement,25.4,760.0,764.0,15.0,0,36.0
11000.0, 36 months,6.89,A,A3,57643.0,debt_consolidation,6.77,685.0,689.0,36.0,2,36.0
19000.0, 36 months,5.32,A,A1,78000.0,debt_consolidation,10.42,715.0,719.0,33.0,2,36.0
20000.0, 36 months,6.83,A,A3,165000.0,debt_consolidation,8.41,760.0,764.0,10.0,0,36.0
40000.0, 36 months,6.11,A,A1,136000.0,credit_card,20.01,730.0,734.0,7.0,0,36.0
16000.0, 36 months,6.08,A,A2,75000.0,debt_consolidation,10.13,750.0,754.0,1.0,2,36.0
10000.0, 36 months,5.31,A,A1,65000.0,debt_consolidation,15.64,805.0,809.0,9.0,0,36.0
11000.0, 36 months,7.89,A,A5,101000.0,debt_consolidation,18.21,720.0,724.0,31.0,2,36.0
24000.0, 36 months,7.89,A,A5,71000.0,debt_consolidation,18.75,705.0,709.0,17.0,2,36.0
2000.0, 36 months,7.07,A,A2,41000.0,other,24.41,750.0,754.0,4.0,2,36.0
14000.0, 36 months,5.32,A,A1,52000.0,debt_consolidation,21.49,755.0,759.0,34.0,2,36.0
35000.0, 36 months,7.49,A,A4,100000.0,credit_card,10.79,705.0,709.0,24.0,2,36.0
22500.0, 36 months,7.07,A,A2,75000.0,debt_consolidation,19.56,755.0,759.0,15.0,2,36.0
22000.0, 36 months,6.89,A,A3,66000.0,credit_card,25.32,690.0,694.0,29.0,2,36.0
33000.0, 36 months,6.99,A,A2,96720.0,debt_consolidation,10.24,715.0,719.0,24.0,0,36.0
5000.0, 36 months,7.99,A,A5,52000.0,debt_consolidation,16.76,680.0,684.0,25.0,0,36.0
10000.0, 36 months,8.19,A,A4,150000.0,debt_consolidation,16.31,705.0,709.0,3.0,0,36.0
9700.0, 36 months,7.62,A,A3,115750.0,debt_consolidation,5.47,725.0,729.0,22.0,2,36.0
5000.0, 36 months,6.89,A,A3,39500.0,credit_card,14.46,725.0,729.0,36.0,2,36.0
12000.0, 36 months,6.24,A,A2,61000.0,home_improvement,27.07,705.0,709.0,36.0,2,36.0
15000.0, 36 months,6.89,A,A3,72000.0,home_improvement,21.18,730.0,734.0,36.0,2,36.0
6000.0, 36 months,6.97,A,A3,36700.0,credit_card,18.51,660.0,664.0,36.0,2,36.0
15000.0, 36 months,7.34,A,A4,65000.0,debt_consolidation,3.47,710.0,714.0,4.0,2,36.0
21000.0, 36 months,7.69,A,A4,215000.0,debt_consolidation,5.99,765.0,769.0,20.0,2,36.0
6000.0, 36 months,6.07,A,A2,35000.0,credit_card,22.53,730.0,734.0,12.0,0,36.0
1800.0, 36 months,7.34,A,A4,80000.0,other,12.72,740.0,744.0,8.0,2,36.0
16500.0, 36 months,5.32,A,A1,71000.0,debt_consolidation,8.86,790.0,794.0,15.0,0,36.0
24000.0, 36 months,5.32,A,A1,250000.0,debt_consolidation,12.59,795.0,799.0,35.0,0,36.0
10000.0, 36 months,6.49,A,A2,83220.0,debt_consolidation,30.86,695.0,699.0,21.0,2,36.0
8000.0, 36 months,5.31,A,A1,150000.0,debt_consolidation,8.5,690.0,694.0,9.0,0,36.0
10000.0, 36 months,8.46,A,A5,65000.0,credit_card,12.63,685.0,689.0,5.0,0,36.0
13200.0, 36 months,5.32,A,A1,53000.0,credit_card,5.59,715.0,719.0,9.0,1,36.0
25000.0, 36 months,6.99,A,A3,125000.0,debt_consolidation,11.3,705.0,709.0,37.0,2,36.0
20000.0, 36 months,7.99,A,A5,103000.0,major_purchase,29.3,765.0,769.0,25.0,0,36.0
3500.0, 36 months,7.9,A,A4,53750.0,debt_consolidation,29.73,705.0,709.0,30.0,2,36.0
12000.0, 36 months,7.9,A,A4,52000.0,debt_consolidation,24.97,675.0,679.0,37.0,2,36.0
12000.0, 36 months,8.08,A,A5,53000.0,debt_consolidation,14.65,720.0,724.0,8.0,0,36.0
34000.0, 36 months,7.07,A,A2,100000.0,debt_consolidation,4.96,755.0,759.0,15.0,2,36.0
18000.0, 36 months,6.67,A,A2,79900.0,credit_card,31.72,695.0,699.0,6.0,0,36.0
5000.0, 36 months,6.76,A,A2,45000.0,other,8.21,800.0,804.0,27.0,2,36.0
8575.0, 36 months,5.32,A,A1,60000.0,debt_consolidation,2.6,735.0,739.0,15.0,2,36.0
5000.0, 36 months,7.99,A,A5,26700.0,credit_card,8.58,705.0,709.0,29.0,0,36.0
8000.0, 36 months,7.84,A,A4,34200.0,home_improvement,4.28,785.0,789.0,5.0,0,36.0
18000.0, 36 months,6.11,A,A1,90000.0,debt_consolidation,13.84,740.0,744.0,8.0,0,36.0
35000.0, 36 months,7.59,A,A3,185000.0,credit_card,14.83,730.0,734.0,30.0,0,36.0
18000.0, 36 months,6.99,A,A2,115000.0,debt_consolidation,28.05,755.0,759.0,22.0,2,36.0
11200.0, 36 months,6.49,A,A2,96500.0,credit_card,15.32,730.0,734.0,5.0,2,36.0
13500.0, 36 months,7.89,A,A5,71000.0,credit_card,18.91,695.0,699.0,38.0,2,36.0
28000.0, 36 months,7.12,A,A3,960000.0,credit_card,9.4,740.0,744.0,19.0,2,36.0
16000.0, 36 months,7.84,A,A4,62000.0,debt_consolidation,29.91,730.0,734.0,5.0,0,36.0
3000.0, 36 months,7.46,A,A4,102000.0,home_improvement,10.25,705.0,709.0,9.0,0,36.0
19000.0, 36 months,8.81,A,A5,50000.0,debt_consolidation,30.84,720.0,724.0,4.0,0,36.0
15000.0, 36 months,6.97,A,A2,90000.0,debt_consolidation,27.33,750.0,754.0,36.0,2,36.0
8000.0, 36 months,8.59,A,A5,63250.0,debt_consolidation,16.83,685.0,689.0,22.0,2,36.0
39275.0, 36 months,7.39,A,A4,145000.0,debt_consolidation,16.99,770.0,774.0,33.0,0,36.0
3500.0, 36 months,7.56,A,A3,55000.0,other,6.44,790.0,794.0,3.0,2,36.0
8400.0, 36 months,5.32,A,A1,60000.0,vacation,22.34,755.0,759.0,13.0,2,36.0
8000.0, 36 months,7.84,A,A4,22000.0,debt_consolidation,35.95,715.0,719.0,5.0,0,36.0
35000.0, 60 months,6.83,A,A3,225000.0,credit_card,10.25,710.0,714.0,10.0,0,60.0
18400.0, 60 months,7.84,A,A4,85000.0,debt_consolidation,28.31,770.0,774.0,6.0,0,60.0
10000.0, 36 months,7.21,A,A3,40000.0,debt_consolidation,13.44,730.0,734.0,5.0,0,36.0
2000.0, 36 months,5.32,A,A1,25000.0,debt_consolidation,9.79,715.0,719.0,12.0,1,36.0
4800.0, 36 months,7.97,A,A5,54000.0,home_improvement,29.09,685.0,689.0,21.0,2,36.0
15000.0, 36 months,6.11,A,A1,150000.0,credit_card,9.16,680.0,684.0,7.0,0,36.0
24000.0, 36 months,6.03,A,A1,140000.0,credit_card,18.82,725.0,729.0,36.0,2,36.0
28000.0, 36 months,7.89,A,A5,130000.0,debt_consolidation,23.64,720.0,724.0,29.0,2,36.0
19000.0, 36 months,6.19,A,A2,141000.0,credit_card,21.17,730.0,734.0,10.0,0,36.0
25000.0, 36 months,6.71,A,A3,125000.0,debt_consolidation,20.3,725.0,729.0,13.0,0,36.0
4800.0, 36 months,7.99,A,A5,59000.0,credit_card,26.97,760.0,764.0,12.0,2,36.0
25000.0, 36 months,6.03,A,A1,90000.0,credit_card,11.31,725.0,729.0,36.0,2,36.0
7200.0, 36 months,7.84,A,A4,56000.0,debt_consolidation,13.18,705.0,709.0,6.0,0,36.0
2000.0, 36 months,7.97,A,A5,54000.0,other,22.69,750.0,754.0,4.0,2,36.0
12000.0, 36 months,6.62,A,A2,113000.0,credit_card,15.1,735.0,739.0,34.0,2,36.0
21000.0, 36 months,7.9,A,A4,130000.0,debt_consolidation,10.89,705.0,709.0,36.0,2,36.0
4800.0, 36 months,6.62,A,A2,50000.0,debt_consolidation,4.56,785.0,789.0,36.0,2,36.0
3000.0, 36 months,6.11,A,A1,48000.0,credit_card,12.65,690.0,694.0,7.0,0,36.0
10000.0, 36 months,7.51,A,A4,30000.0,home_improvement,5.0,775.0,779.0,6.0,1,36.0
15000.0, 36 months,6.49,A,A2,95000.0,credit_card,12.71,705.0,709.0,29.0,2,36.0
12000.0, 36 months,6.03,A,A1,73500.0,credit_card,20.77,765.0,769.0,12.0,2,36.0
5000.0, 36 months,7.02,A,A2,52790.0,debt_consolidation,17.39,715.0,719.0,3.0,0,36.0
15000.0, 36 months,7.99,A,A5,97000.0,debt_consolidation,21.12,725.0,729.0,8.0,2,36.0
28000.0, 36 months,7.12,A,A3,80000.0,debt_consolidation,29.69,690.0,694.0,28.0,2,36.0
5500.0, 36 months,6.72,A,A3,46500.0,debt_consolidation,36.9,765.0,769.0,13.0,0,36.0
7200.0, 36 months,8.9,A,A5,37000.0,debt_consolidation,3.83,700.0,704.0,28.0,2,36.0
12000.0, 36 months,7.39,A,A4,80000.0,other,7.67,680.0,684.0,27.0,2,36.0
15000.0, 36 months,6.46,A,A1,81000.0,credit_card,14.7,660.0,664.0,4.0,0,36.0
22300.0, 36 months,7.89,A,A5,82500.0,credit_card,30.39,690.0,694.0,28.0,2,36.0
8000.0, 36 months,7.21,A,A3,68000.0,debt_consolidation,12.18,710.0,714.0,18.0,0,36.0
8000.0, 36 months,6.72,A,A3,60000.0,moving,9.62,785.0,789.0,13.0,0,36.0
12000.0, 36 months,6.68,A,A3,60000.0,debt_consolidation,22.66,745.0,749.0,14.0,2,36.0
15000.0, 36 months,5.93,A,A1,56000.0,home_improvement,11.68,845.0,850.0,33.0,2,36.0
15000.0, 36 months,6.11,A,A1,99000.0,debt_consolidation,4.69,820.0,824.0,7.0,0,36.0
16750.0, 60 months,7.89,A,A5,100000.0,car,15.23,765.0,769.0,48.0,0,60.0
35000.0, 36 months,7.49,A,A4,240000.0,debt_consolidation,22.9,795.0,799.0,36.0,2,36.0
8000.0, 36 months,8.9,A,A5,33000.0,debt_consolidation,14.51,695.0,699.0,32.0,2,36.0
10000.0, 36 months,5.32,A,A1,96500.0,credit_card,14.77,695.0,699.0,32.0,2,36.0
6000.0, 36 months,7.99,A,A5,50000.0,home_improvement,24.36,680.0,684.0,16.0,1,36.0
10500.0, 36 months,6.67,A,A2,110000.0,home_improvement,25.89,760.0,764.0,7.0,0,36.0
10500.0, 36 months,7.59,A,A3,55000.0,debt_consolidation,19.99,745.0,749.0,23.0,1,36.0
19400.0, 36 months,8.9,A,A5,60000.0,credit_card,12.2,715.0,719.0,2.0,2,36.0
3500.0, 36 months,6.97,A,A3,78000.0,major_purchase,9.62,690.0,694.0,20.0,2,36.0
10800.0, 36 months,7.89,A,A5,57200.0,debt_consolidation,24.23,695.0,699.0,36.0,2,36.0
5000.0, 36 months,7.89,A,A5,74000.0,home_improvement,5.64,750.0,754.0,36.0,2,36.0
40000.0, 36 months,7.34,A,A4,100000.0,debt_consolidation,14.94,755.0,759.0,1.0,2,36.0
40000.0, 36 months,6.67,A,A2,135000.0,debt_consolidation,28.74,735.0,739.0,7.0,0,36.0
24000.0, 36 months,7.49,A,A4,150000.0,home_improvement,13.76,760.0,764.0,19.0,2,36.0
15000.0, 36 months,5.32,A,A1,87000.0,credit_card,45.03,750.0,754.0,16.0,2,36.0
9000.0, 36 months,7.89,A,A5,70000.0,credit_card,21.86,720.0,724.0,18.0,2,36.0
3600.0, 36 months,6.24,A,A2,75000.0,home_improvement,2.99,815.0,819.0,5.0,2,36.0
38400.0, 36 months,7.21,A,A3,240000.0,credit_card,20.14,695.0,699.0,19.0,2,36.0
25000.0, 36 months,7.9,A,A4,84000.0,credit_card,5.27,735.0,739.0,7.0,2,36.0
7000.0, 36 months,7.84,A,A4,35000.0,debt_consolidation,27.46,710.0,714.0,7.0,0,36.0
30000.0, 36 months,6.19,A,A2,131000.0,debt_consolidation,20.66,790.0,794.0,9.0,0,36.0
32000.0, 36 months,7.21,A,A3,35000.0,major_purchase,258.47,755.0,759.0,6.0,0,36.0
18000.0, 36 months,5.32,A,A1,102000.0,debt_consolidation,13.47,710.0,714.0,34.0,2,36.0
12700.0, 36 months,7.12,A,A3,75000.0,debt_consolidation,12.88,660.0,664.0,25.0,2,36.0
10000.0, 36 months,6.99,A,A2,130000.0,home_improvement,14.71,715.0,719.0,15.0,2,36.0
8000.0, 36 months,7.84,A,A4,60000.0,credit_card,25.32,740.0,744.0,8.0,0,36.0
7150.0, 36 months,7.21,A,A3,52000.0,debt_consolidation,10.48,760.0,764.0,6.0,0,36.0
8400.0, 36 months,7.89,A,A5,121000.0,debt_consolidation,28.49,665.0,669.0,17.0,2,36.0
10000.0, 36 months,6.03,A,A1,36000.0,credit_card,22.8,765.0,769.0,28.0,2,36.0
6000.0, 36 months,7.24,A,A3,80000.0,credit_card,24.73,740.0,744.0,24.0,2,36.0
8000.0, 36 months,7.34,A,A4,60000.0,credit_card,22.83,725.0,729.0,1.0,2,36.0
11000.0, 36 months,7.49,A,A4,86000.0,debt_consolidation,3.69,685.0,689.0,36.0,2,36.0
26600.0, 36 months,6.46,A,A1,120000.0,small_business,3.48,775.0,779.0,3.0,0,36.0
20000.0, 36 months,6.07,A,A2,85000.0,credit_card,15.57,720.0,724.0,11.0,0,36.0
40000.0, 36 months,7.21,A,A3,174000.0,home_improvement,16.9,730.0,734.0,16.0,0,36.0
27000.0, 36 months,7.35,A,A4,80000.0,credit_card,16.1,735.0,739.0,21.0,0,36.0
10000.0, 36 months,5.32,A,A1,107000.0,credit_card,22.41,740.0,744.0,36.0,2,36.0
35200.0, 36 months,7.99,A,A5,109200.0,credit_card,21.45,705.0,709.0,24.0,0,36.0
15000.0, 36 months,7.21,A,A3,90000.0,major_purchase,11.25,760.0,764.0,6.0,1,36.0
11000.0, 36 months,7.89,A,A5,75000.0,debt_consolidation,15.55,700.0,704.0,30.0,2,36.0
11500.0, 36 months,7.69,A,A4,36000.0,credit_card,15.13,695.0,699.0,24.0,2,36.0
15000.0, 36 months,7.97,A,A5,65000.0,credit_card,32.15,750.0,754.0,15.0,0,36.0
15000.0, 36 months,6.11,A,A1,121000.0,debt_consolidation,17.06,720.0,724.0,6.0,0,36.0
15400.0, 36 months,8.19,A,A5,72000.0,credit_card,23.22,750.0,754.0,16.0,2,36.0
17000.0, 36 months,7.56,A,A3,75000.0,credit_card,11.47,745.0,749.0,4.0,0,36.0
18000.0, 36 months,8.9,A,A5,80000.0,debt_consolidation,16.35,675.0,679.0,36.0,2,36.0
21000.0, 36 months,8.9,A,A5,290000.0,credit_card,21.94,700.0,704.0,30.0,2,36.0
1500.0, 36 months,8.08,A,A5,60000.0,debt_consolidation,16.78,760.0,764.0,9.0,0,36.0
5000.0, 36 months,7.89,A,A5,48000.0,major_purchase,21.53,740.0,744.0,36.0,2,36.0
30000.0, 36 months,8.81,A,A5,80000.0,debt_consolidation,17.04,680.0,684.0,3.0,0,36.0
16000.0, 36 months,7.84,A,A4,42000.0,major_purchase,103.09,715.0,719.0,8.0,0,36.0
15000.0, 36 months,6.72,A,A3,55000.0,debt_consolidation,32.06,725.0,729.0,14.0,0,36.0
25000.0, 36 months,6.11,A,A1,95000.0,debt_consolidation,12.28,715.0,719.0,6.0,0,36.0
5000.0, 36 months,7.9,A,A4,76000.0,debt_consolidation,10.12,745.0,749.0,36.0,2,36.0
15000.0, 60 months,8.19,A,A4,175000.0,major_purchase,10.65,790.0,794.0,4.0,0,60.0
24000.0, 60 months,7.99,A,A5,137700.0,major_purchase,18.89,810.0,814.0,24.0,0,60.0
24000.0, 36 months,5.32,A,A1,103000.0,debt_consolidation,14.46,715.0,719.0,36.0,2,36.0
10000.0, 36 months,7.02,A,A2,52000.0,debt_consolidation,36.56,720.0,724.0,4.0,0,36.0
6000.0, 36 months,7.39,A,A4,38000.0,credit_card,21.38,710.0,714.0,34.0,0,36.0
10000.0, 36 months,7.07,A,A2,103000.0,home_improvement,9.44,740.0,744.0,12.0,2,36.0
25000.0, 36 months,7.46,A,A4,95000.0,credit_card,14.44,765.0,769.0,2.0,2,36.0
9800.0, 36 months,5.32,A,A1,112000.0,credit_card,24.12,715.0,719.0,36.0,2,36.0
24000.0, 36 months,7.07,A,A2,125000.0,debt_consolidation,18.46,730.0,734.0,20.0,0,36.0
6400.0, 36 months,7.51,A,A4,25000.0,debt_consolidation,18.53,735.0,739.0,24.0,2,36.0
5000.0, 36 months,7.97,A,A5,63100.0,debt_consolidation,8.81,660.0,664.0,21.0,0,36.0
14000.0, 36 months,6.68,A,A3,72000.0,credit_card,15.63,665.0,669.0,28.0,2,36.0
30000.0, 60 months,8.19,A,A4,180000.0,debt_consolidation,10.27,725.0,729.0,3.0,0,60.0
35000.0, 36 months,6.08,A,A2,155000.0,other,0.21,805.0,809.0,14.0,0,36.0
19850.0, 36 months,7.69,A,A4,75296.0,debt_consolidation,36.45,825.0,829.0,34.0,2,36.0
9000.0, 36 months,7.49,A,A4,80000.0,home_improvement,17.11,765.0,769.0,37.0,2,36.0
15000.0, 36 months,6.07,A,A2,58000.0,credit_card,10.65,705.0,709.0,12.0,0,36.0
4200.0, 36 months,6.07,A,A2,110000.0,other,15.27,780.0,784.0,12.0,0,36.0
35000.0, 36 months,6.99,A,A2,500000.0,credit_card,2.13,815.0,819.0,22.0,0,36.0
28000.0, 36 months,8.08,A,A5,75000.0,debt_consolidation,15.42,705.0,709.0,10.0,0,36.0
3000.0, 36 months,7.84,A,A4,90000.0,debt_consolidation,17.24,775.0,779.0,7.0,0,36.0
6800.0, 36 months,7.9,A,A4,192000.0,car,9.91,720.0,724.0,24.0,2,36.0
15350.0, 36 months,7.9,A,A4,36000.0,credit_card,23.57,720.0,724.0,36.0,2,36.0
9000.0, 36 months,7.24,A,A3,96000.0,credit_card,15.74,715.0,719.0,15.0,2,36.0
9500.0, 36 months,5.32,A,A1,52209.0,credit_card,12.87,700.0,704.0,36.0,2,36.0
10000.0, 36 months,6.97,A,A3,62000.0,debt_consolidation,16.54,700.0,704.0,36.0,0,36.0
5000.0, 36 months,5.32,A,A1,47000.0,credit_card,7.74,745.0,749.0,16.0,2,36.0
3000.0, 36 months,8.81,A,A5,52000.0,debt_consolidation,13.64,760.0,764.0,3.0,0,36.0
9000.0, 36 months,7.97,A,A5,33000.0,debt_consolidation,4.25,740.0,744.0,13.0,0,36.0
10000.0, 36 months,6.19,A,A2,80000.0,home_improvement,20.09,720.0,724.0,7.0,2,36.0
16000.0, 36 months,7.35,A,A4,54000.0,home_improvement,7.11,705.0,709.0,21.0,0,36.0
16500.0, 36 months,7.12,A,A3,82000.0,debt_consolidation,16.84,705.0,709.0,10.0,2,36.0
5000.0, 36 months,8.46,A,A5,36000.0,credit_card,18.0,670.0,674.0,6.0,0,36.0
16000.0, 36 months,7.34,A,A4,40000.0,debt_consolidation,25.27,660.0,664.0,10.0,0,36.0
40000.0, 36 months,7.97,A,A5,120000.0,credit_card,19.48,715.0,719.0,17.0,0,36.0
10000.0, 36 months,8.9,A,A5,52000.0,credit_card,21.51,710.0,714.0,20.0,2,36.0
29000.0, 36 months,6.89,A,A3,158000.0,home_improvement,9.11,765.0,769.0,11.0,2,36.0
20000.0, 36 months,8.46,A,A5,70000.0,debt_consolidation,14.54,690.0,694.0,5.0,0,36.0
12000.0, 36 months,7.96,A,A5,35000.0,debt_consolidation,17.94,705.0,709.0,12.0,0,36.0
3000.0, 36 months,5.31,A,A1,39000.0,home_improvement,19.29,815.0,819.0,10.0,0,36.0
1000.0, 36 months,7.24,A,A3,58000.0,other,16.04,680.0,684.0,15.0,2,36.0
12000.0, 36 months,5.32,A,A1,73000.0,debt_consolidation,9.57,715.0,719.0,20.0,2,36.0
8000.0, 36 months,7.99,A,A5,84000.0,debt_consolidation,24.94,775.0,779.0,27.0,0,36.0
4500.0, 36 months,6.46,A,A1,54000.0,credit_card,10.0,710.0,714.0,4.0,0,36.0
4800.0, 36 months,5.32,A,A1,45000.0,vacation,14.21,745.0,749.0,13.0,2,36.0
20000.0, 36 months,8.39,A,A5,67000.0,debt_consolidation,7.09,685.0,689.0,32.0,2,36.0
6000.0, 36 months,7.35,A,A4,68000.0,credit_card,7.92,730.0,734.0,15.0,0,36.0
25000.0, 36 months,6.11,A,A1,82500.0,debt_consolidation,38.63,720.0,724.0,5.0,0,36.0
10000.0, 36 months,7.62,A,A3,52000.0,credit_card,17.36,705.0,709.0,36.0,2,36.0
25000.0, 36 months,6.99,A,A2,120000.0,credit_card,21.2,680.0,684.0,11.0,2,36.0
25000.0, 36 months,8.46,A,A5,250000.0,credit_card,4.53,670.0,674.0,4.0,0,36.0
24000.0, 36 months,5.31,A,A1,135000.0,credit_card,17.24,750.0,754.0,10.0,0,36.0
2500.0, 36 months,7.97,A,A5,65000.0,credit_card,8.75,685.0,689.0,5.0,2,36.0
14000.0, 36 months,8.39,A,A5,62500.0,debt_consolidation,26.22,685.0,689.0,36.0,2,36.0
8000.0, 36 months,7.07,A,A2,52000.0,credit_card,22.57,770.0,774.0,15.0,2,36.0
5000.0, 36 months,6.83,A,A3,45000.0,debt_consolidation,9.79,735.0,739.0,6.0,2,36.0
10000.0, 36 months,7.39,A,A4,83000.0,home_improvement,15.92,720.0,724.0,33.0,0,36.0
5000.0, 36 months,5.32,A,A1,47600.0,debt_consolidation,13.26,765.0,769.0,18.0,0,36.0
6000.0, 36 months,6.49,A,A2,25000.0,debt_consolidation,18.39,705.0,709.0,27.0,2,36.0
7200.0, 36 months,8.9,A,A5,35000.0,credit_card,26.37,675.0,679.0,12.0,1,36.0
6500.0, 36 months,8.39,A,A5,67500.0,debt_consolidation,36.76,740.0,744.0,8.0,2,36.0
15000.0, 36 months,6.24,A,A2,180000.0,other,28.37,745.0,749.0,12.0,2,36.0
16000.0, 36 months,5.32,A,A1,162500.0,credit_card,15.75,745.0,749.0,14.0,2,36.0
3100.0, 36 months,7.39,A,A4,39000.0,other,20.58,685.0,689.0,35.0,0,36.0
15000.0, 36 months,6.49,A,A2,106000.0,debt_consolidation,19.05,730.0,734.0,24.0,2,36.0
28500.0, 60 months,7.84,A,A4,150000.0,debt_consolidation,11.2,695.0,699.0,7.0,0,60.0
5000.0, 36 months,8.46,A,A5,85000.0,debt_consolidation,9.32,710.0,714.0,8.0,0,36.0
17000.0, 36 months,6.83,A,A3,65000.0,debt_consolidation,9.88,735.0,739.0,9.0,0,36.0
15000.0, 36 months,7.35,A,A4,80000.0,credit_card,13.77,685.0,689.0,14.0,0,36.0
35000.0, 36 months,5.31,A,A1,145000.0,credit_card,11.7,755.0,759.0,12.0,0,36.0
12000.0, 36 months,6.11,A,A1,65000.0,credit_card,23.36,745.0,749.0,7.0,0,36.0
3600.0, 36 months,5.32,A,A1,100000.0,credit_card,7.14,800.0,804.0,28.0,2,36.0
30000.0, 36 months,7.56,A,A3,250000.0,debt_consolidation,11.08,720.0,724.0,3.0,0,36.0
10000.0, 36 months,6.92,A,A4,35000.0,debt_consolidation,9.53,725.0,729.0,1.0,2,36.0
27600.0, 36 months,6.24,A,A2,91000.0,credit_card,27.5,740.0,744.0,36.0,2,36.0
8000.0, 36 months,6.97,A,A3,50000.0,credit_card,12.84,680.0,684.0,7.0,2,36.0
5000.0, 36 months,6.67,A,A2,38500.0,debt_consolidation,12.22,760.0,764.0,6.0,0,36.0
21500.0, 60 months,7.39,A,A4,80000.0,home_improvement,10.46,785.0,789.0,35.0,0,60.0
15000.0, 36 months,7.21,A,A3,36000.0,credit_card,7.23,765.0,769.0,20.0,0,36.0
18000.0, 36 months,6.68,A,A3,100000.0,credit_card,23.6,715.0,719.0,27.0,2,36.0
16000.0, 36 months,6.03,A,A1,50000.0,home_improvement,8.02,740.0,744.0,36.0,2,36.0
10000.0, 36 months,5.32,A,A1,87000.0,debt_consolidation,16.03,735.0,739.0,27.0,0,36.0
5000.0, 36 months,7.35,A,A4,137850.0,debt_consolidation,11.49,690.0,694.0,16.0,0,36.0
15000.0, 60 months,6.54,A,A4,50000.0,debt_consolidation,15.38,745.0,749.0,60.0,2,60.0
15000.0, 36 months,7.99,A,A5,45000.0,credit_card,15.71,720.0,724.0,23.0,0,36.0
9000.0, 36 months,6.99,A,A3,90000.0,credit_card,18.93,720.0,724.0,1.0,2,36.0
17000.0, 36 months,7.49,A,A4,83000.0,credit_card,19.94,745.0,749.0,29.0,0,36.0
13000.0, 36 months,6.03,A,A1,115000.0,credit_card,20.11,725.0,729.0,36.0,2,36.0
21000.0, 36 months,7.97,A,A5,65000.0,credit_card,15.66,755.0,759.0,16.0,0,36.0
9600.0, 36 months,8.9,A,A5,130000.0,debt_consolidation,4.88,725.0,729.0,36.0,2,36.0
15000.0, 36 months,8.49,A,A5,155004.0,home_improvement,10.58,740.0,744.0,36.0,2,36.0
12000.0, 36 months,6.72,A,A3,77000.0,small_business,16.27,715.0,719.0,15.0,0,36.0
5000.0, 36 months,6.67,A,A2,40000.0,debt_consolidation,12.87,730.0,734.0,8.0,0,36.0
40000.0, 36 months,6.83,A,A3,175000.0,debt_consolidation,8.16,700.0,704.0,9.0,0,36.0
12000.0, 60 months,7.84,A,A4,53000.0,debt_consolidation,27.97,790.0,794.0,4.0,0,60.0
12000.0, 36 months,6.72,A,A3,54500.0,debt_consolidation,15.42,720.0,724.0,14.0,0,36.0
18000.0, 36 months,8.19,A,A4,125000.0,home_improvement,10.7,720.0,724.0,4.0,0,36.0
8000.0, 36 months,5.32,A,A1,45000.0,debt_consolidation,11.07,695.0,699.0,36.0,2,36.0
10000.0, 36 months,5.32,A,A1,48000.0,car,18.6,685.0,689.0,29.0,2,36.0
4800.0, 36 months,5.32,A,A1,68000.0,debt_consolidation,12.04,785.0,789.0,12.0,2,36.0
5000.0, 36 months,6.24,A,A2,65000.0,debt_consolidation,5.59,790.0,794.0,18.0,2,36.0
20000.0, 60 months,8.59,A,A5,80000.0,debt_consolidation,23.72,725.0,729.0,30.0,0,60.0
12000.0, 36 months,7.89,A,A5,101000.0,home_improvement,31.81,760.0,764.0,2.0,2,36.0
7000.0, 36 months,7.89,A,A5,42000.0,home_improvement,29.29,785.0,789.0,10.0,2,36.0
5000.0, 36 months,6.03,A,A1,60000.0,debt_consolidation,24.02,760.0,764.0,29.0,2,36.0
20000.0, 36 months,7.39,A,A4,120000.0,other,24.94,725.0,729.0,19.0,2,36.0
9600.0, 36 months,7.35,A,A4,80000.0,credit_card,13.65,745.0,749.0,16.0,0,36.0
2000.0, 36 months,5.31,A,A1,80000.0,credit_card,12.95,730.0,734.0,12.0,0,36.0
4000.0, 36 months,7.99,A,A5,60000.0,other,16.84,730.0,734.0,26.0,0,36.0
